state,district,table,status,source,source_filename,volume_type,language_status,source_pages_selected,printed_page_labels,output,reason,flags
Karnataka,Bidar,medical_educational_amenities,Not trimmed,1981/Karnataka/1981 Bidar.pdf,1981 Bidar.pdf,Village/Town Directory volume,English or bilingual,[],[],,"The 48-page volume is a Scheduled Castes and Scheduled Tribes supplement, not the main Village and Town Directory volume; it contains no Medical, Educational, Recreational and Cultural Statement V.","[""manual_absent_or_ineligible""]"
Karnataka,Bidar,tehsil_appendix,Not trimmed,1981/Karnataka/1981 Bidar.pdf,1981 Bidar.pdf,Village/Town Directory volume,English or bilingual,[],[],,"The 48-page volume is a Scheduled Castes and Scheduled Tribes supplement, not the main Village Directory volume; its contents contain no administrative-unit amenities appendix.","[""manual_absent_or_ineligible""]"
Karnataka,Bijapur,civic_amenities,Trimmed,1981/Karnataka/1981 Bijapur.pdf,1981 Bijapur.pdf,Village/Town Directory volume,English or bilingual,"[322, 323]","[null, null]",output/pdf/1981_trimmed/Karnataka/civic amenities/1981_Bijapur_civic_amenities.pdf,Town Directory Statement IV Civic and Other Amenities; source page 324 begins Statement IV-A.,"[""manual_verified""]"
Karnataka,Bijapur,medical_educational_amenities,Trimmed,1981/Karnataka/1981 Bijapur.pdf,1981 Bijapur.pdf,Village/Town Directory volume,English or bilingual,"[326, 327, 328, 329]","[null, null, null, ""1979""]",output/pdf/1981_trimmed/Karnataka/mededu/1981_Bijapur_medical_educational_amenities.pdf,"Town Directory Statement V Medical, Educational, Recreational and Cultural Facilities, including all continuation and conclusion pages; source page 330 begins Statement VI.","[""manual_verified""]"
Karnataka,Bijapur,tehsil_appendix,Trimmed,1981/Karnataka/1981 Bijapur.pdf,1981 Bijapur.pdf,Village/Town Directory volume,English or bilingual,"[298, 299, 300, 301]","[null, null, null, null]",output/pdf/1981_trimmed/Karnataka/tehsil appendix/1981_Bijapur_tehsil_appendix.pdf,"Village Directory Appendix I, Taluk-wise Abstract of Educational, Medical and Other Amenities; source page 302 begins Appendix III.","[""manual_verified""]"
Karnataka,Chikmagalur,civic_amenities,Trimmed,1981/Karnataka/1981 Chikmagalur.pdf,1981 Chikmagalur.pdf,Village/Town Directory volume,English or bilingual,"[198, 199]","[""1110"", null]",output/pdf/1981_trimmed/Karnataka/civic amenities/1981_Chikmagalur_civic_amenities.pdf,Town Directory Statement IV Civic and Other Amenities; source page 200 begins Statement IV-A.,"[""manual_verified""]"
Karnataka,Chikmagalur,medical_educational_amenities,Trimmed,1981/Karnataka/1981 Chikmagalur.pdf,1981 Chikmagalur.pdf,Village/Town Directory volume,English or bilingual,"[200, 201, 202, 203]","[""192"", ""183"", null, null]",output/pdf/1981_trimmed/Karnataka/mededu/1981_Chikmagalur_medical_educational_amenities.pdf,"Town Directory Statement V Medical, Educational, Recreational and Cultural Facilities begins at the foot of source page 200, continues on source pages 201-202, and concludes on source page 203; the same full pages also contain adjacent IV-A or Statement VI material.","[""manual_verified""]"
Karnataka,Chikmagalur,tehsil_appendix,Trimmed,1981/Karnataka/1981 Chikmagalur.pdf,1981 Chikmagalur.pdf,Village/Town Directory volume,English or bilingual,"[176, 177]","[""160"", ""161""]",output/pdf/1981_trimmed/Karnataka/tehsil appendix/1981_Chikmagalur_tehsil_appendix.pdf,"Village Directory Appendix I, Taluk-wise Abstract of Educational, Medical and Other Amenities; source page 178 begins Appendix III.","[""manual_verified""]"
Karnataka,Chitradurga,civic_amenities,Trimmed,1981/Karnataka/1981 Chitradurga.pdf,1981 Chitradurga.pdf,Village/Town Directory volume,English or bilingual,"[324, 325]","[""304"", null]",output/pdf/1981_trimmed/Karnataka/civic amenities/1981_Chitradurga_civic_amenities.pdf,"Town Directory Statement IV Civic and Other Amenities; source page 325 also carries the beginning of Statement IV-A on the full source page, and source page 326 begins Statement V.","[""manual_verified""]"
Karnataka,Chitradurga,medical_educational_amenities,Trimmed,1981/Karnataka/1981 Chitradurga.pdf,1981 Chitradurga.pdf,Village/Town Directory volume,English or bilingual,"[326, 327]","[""306"", null]",output/pdf/1981_trimmed/Karnataka/mededu/1981_Chitradurga_medical_educational_amenities.pdf,"Town Directory Statement V Medical, Educational, Recreational and Cultural Facilities; source page 328 begins Statement VI.","[""manual_verified""]"
Karnataka,Chitradurga,tehsil_appendix,Trimmed,1981/Karnataka/1981 Chitradurga.pdf,1981 Chitradurga.pdf,Village/Town Directory volume,English or bilingual,"[300, 301, 302, 303]","[""282"", ""283"", ""284"", ""285""]",output/pdf/1981_trimmed/Karnataka/tehsil appendix/1981_Chitradurga_tehsil_appendix.pdf,"Village Directory Appendix I, Taluk-wise Abstract of Educational, Medical and Other Amenities; source page 304 begins Appendix III.","[""manual_verified""]"
Karnataka,Dakshin Kannad,civic_amenities,Trimmed,1981/Karnataka/1981 Dakshin Kannad.pdf,1981 Dakshin Kannad.pdf,Village/Town Directory volume,English or bilingual,"[178, 179, 180, 181, 182, 183]","[null, ""1979"", ""164"", ""165"", ""166"", null]",output/pdf/1981_trimmed/Karnataka/civic amenities/1981_Dakshin Kannad_civic_amenities.pdf,"Town Directory Statement IV Civic and Other Amenities, including the two paired town groups; sources 182-183 also carry the beginning of Statement IV-A on the full pages, and source page 184 begins Statement V.","[""manual_verified""]"
Karnataka,Dakshin Kannad,medical_educational_amenities,Trimmed,1981/Karnataka/1981 Dakshin Kannad.pdf,1981 Dakshin Kannad.pdf,Village/Town Directory volume,English or bilingual,"[184, 185, 186, 187, 188, 189]","[null, null, ""170"", null, ""172"", null]",output/pdf/1981_trimmed/Karnataka/mededu/1981_Dakshin Kannad_medical_educational_amenities.pdf,"Town Directory Statement V Medical, Educational, Recreational and Cultural Facilities, including all continuation pages; source page 190 begins Statement VI.","[""manual_verified""]"
Karnataka,Dakshin Kannad,tehsil_appendix,Trimmed,1981/Karnataka/1981 Dakshin Kannad.pdf,1981 Dakshin Kannad.pdf,Village/Town Directory volume,English or bilingual,"[152, 153, 154, 155]","[null, ""137"", ""138"", ""139""]",output/pdf/1981_trimmed/Karnataka/tehsil appendix/1981_Dakshin Kannad_tehsil_appendix.pdf,"Village Directory Appendix I, Taluk-wise Abstract of Educational, Medical and Other Amenities; source page 156 begins Appendix III.","[""manual_verified""]"
Karnataka,Dharwad,civic_amenities,Trimmed,1981/Karnataka/1981 Dharwad.pdf,1981 Dharwad.pdf,Village/Town Directory volume,English or bilingual,"[276, 277, 278, 279]","[null, ""261"", ""262"", ""263""]",output/pdf/1981_trimmed/Karnataka/civic amenities/1981_Dharwad_civic_amenities.pdf,"Town Directory Statement IV Civic and Other Amenities, including paired civic and other-amenities pages; source page 280 begins Statement IV-A.","[""manual_verified""]"
Karnataka,Dharwad,medical_educational_amenities,Trimmed,1981/Karnataka/1981 Dharwad.pdf,1981 Dharwad.pdf,Village/Town Directory volume,English or bilingual,"[284, 285, 286, 287]","[""268"", null, null, ""211""]",output/pdf/1981_trimmed/Karnataka/mededu/1981_Dharwad_medical_educational_amenities.pdf,"Town Directory Statement V Medical, Educational, Recreational and Cultural Facilities, including all continuation pages; source page 288 begins Statement VI.","[""manual_verified""]"
Karnataka,Dharwad,tehsil_appendix,Trimmed,1981/Karnataka/1981 Dharwad.pdf,1981 Dharwad.pdf,Village/Town Directory volume,English or bilingual,"[254, 255, 256, 257]","[""238"", ""239"", ""240"", ""241""]",output/pdf/1981_trimmed/Karnataka/tehsil appendix/1981_Dharwad_tehsil_appendix.pdf,"Village Directory Appendix I, Taluk-wise Abstract of Educational, Medical and Other Amenities; source page 258 begins Appendix III.","[""manual_verified""]"
Karnataka,Gulbarga,civic_amenities,Trimmed,1981/Karnataka/1981 Gulbarga.pdf,1981 Gulbarga.pdf,Village/Town Directory volume,English or bilingual,"[244, 245]","[""228"", null]",output/pdf/1981_trimmed/Karnataka/civic amenities/1981_Gulbarga_civic_amenities.pdf,Town Directory Statement IV Civic and Other Amenities; source page 246 begins Statement IV-A.,"[""manual_verified""]"
Karnataka,Gulbarga,medical_educational_amenities,Trimmed,1981/Karnataka/1981 Gulbarga.pdf,1981 Gulbarga.pdf,Village/Town Directory volume,English or bilingual,"[248, 249]","[""232"", null]",output/pdf/1981_trimmed/Karnataka/mededu/1981_Gulbarga_medical_educational_amenities.pdf,"Town Directory Statement V Medical, Educational, Recreational and Cultural Facilities; source page 250 begins Statement VI.","[""manual_verified""]"
Karnataka,Gulbarga,tehsil_appendix,Trimmed,1981/Karnataka/1981 Gulbarga.pdf,1981 Gulbarga.pdf,Village/Town Directory volume,English or bilingual,"[222, 223, 224, 225]","[""206"", null, ""208"", ""209""]",output/pdf/1981_trimmed/Karnataka/tehsil appendix/1981_Gulbarga_tehsil_appendix.pdf,"Village Directory Appendix I, Taluk-wise Abstract of Educational, Medical and Other Amenities; source page 226 begins Appendix III.","[""manual_verified""]"
Karnataka,Hassan,civic_amenities,Trimmed,1981/Karnataka/1981 Hassan.pdf,1981 Hassan.pdf,Village/Town Directory volume,English or bilingual,"[382, 383]","[""366"", ""367""]",output/pdf/1981_trimmed/Karnataka/civic amenities/1981_Hassan_civic_amenities.pdf,Town Directory Statement IV Civic and Other Amenities; source page 384 begins Statement V.,"[""manual_verified""]"
Karnataka,Hassan,medical_educational_amenities,Trimmed,1981/Karnataka/1981 Hassan.pdf,1981 Hassan.pdf,Village/Town Directory volume,English or bilingual,"[384, 385, 386, 387]","[""368"", ""369"", ""370"", ""371""]",output/pdf/1981_trimmed/Karnataka/mededu/1981_Hassan_medical_educational_amenities.pdf,"Town Directory Statement V Medical, Educational, Recreational and Cultural Facilities, including all continuation pages; source page 388 begins Statement VI.","[""manual_verified""]"
Karnataka,Hassan,tehsil_appendix,Trimmed,1981/Karnataka/1981 Hassan.pdf,1981 Hassan.pdf,Village/Town Directory volume,English or bilingual,"[356, 357]","[""340"", ""341""]",output/pdf/1981_trimmed/Karnataka/tehsil appendix/1981_Hassan_tehsil_appendix.pdf,"Village Directory Appendix I, Taluk-wise Abstract of Educational, Medical and Other Amenities; source page 358 begins Appendix II.","[""manual_verified""]"
Karnataka,Kodagu,civic_amenities,Trimmed,1981/Karnataka/1981 Kodagu.pdf,1981 Kodagu.pdf,Village/Town Directory volume,English or bilingual,"[140, 141]","[""124"", ""125""]",output/pdf/1981_trimmed/Karnataka/civic amenities/1981_Kodagu_civic_amenities.pdf,"Town Directory Statement IV Civic and Other Amenities, including the paired civic and other-amenities pages; source page 142 begins Statement V.","[""manual_verified""]"
Karnataka,Kodagu,medical_educational_amenities,Trimmed,1981/Karnataka/1981 Kodagu.pdf,1981 Kodagu.pdf,Village/Town Directory volume,English or bilingual,"[142, 143]","[""126"", ""127""]",output/pdf/1981_trimmed/Karnataka/mededu/1981_Kodagu_medical_educational_amenities.pdf,"Town Directory Statement V Medical, Educational, Recreational and Cultural Facilities; source page 144 begins Statement VI.","[""manual_verified""]"
Karnataka,Kodagu,tehsil_appendix,Trimmed,1981/Karnataka/1981 Kodagu.pdf,1981 Kodagu.pdf,Village/Town Directory volume,English or bilingual,[122],"[""106""]",output/pdf/1981_trimmed/Karnataka/tehsil appendix/1981_Kodagu_tehsil_appendix.pdf,"Village Directory Appendix I, Taluk-wise Abstract of Educational, Medical and Other Amenities; source page 123 begins Appendix II.","[""manual_verified""]"
Karnataka,Kolar,civic_amenities,Trimmed,1981/Karnataka/1981 Kolar.pdf,1981 Kolar.pdf,Village/Town Directory volume,English or bilingual,"[634, 635]","[""618"", null]",output/pdf/1981_trimmed/Karnataka/civic amenities/1981_Kolar_civic_amenities.pdf,"Town Directory Statement IV Civic and Other Amenities; source pages 634-635 also carry adjacent Statement IV-A slum content on the full pages, and source page 636 begins Statement V.","[""manual_verified""]"
Karnataka,Kolar,medical_educational_amenities,Trimmed,1981/Karnataka/1981 Kolar.pdf,1981 Kolar.pdf,Village/Town Directory volume,English or bilingual,"[636, 637, 638, 639]","[null, null, ""622"", null]",output/pdf/1981_trimmed/Karnataka/mededu/1981_Kolar_medical_educational_amenities.pdf,"Town Directory Statement V Medical, Educational, Recreational and Cultural Facilities, including all continuation pages; source page 640 begins Statement VI.","[""manual_verified""]"
Karnataka,Kolar,tehsil_appendix,Trimmed,1981/Karnataka/1981 Kolar.pdf,1981 Kolar.pdf,Village/Town Directory volume,English or bilingual,"[610, 611]","[""594"", ""595""]",output/pdf/1981_trimmed/Karnataka/tehsil appendix/1981_Kolar_tehsil_appendix.pdf,"Village Directory Appendix I, Taluk-wise Abstract of Educational, Medical and Other Amenities; source page 611 also carries the beginning of Appendix II on the full page, and source page 612 begins Appendix III.","[""manual_verified""]"
Karnataka,Mandya,civic_amenities,Trimmed,1981/Karnataka/1981 Mandya.pdf,1981 Mandya.pdf,Village/Town Directory volume,English or bilingual,[183],"[""167""]",output/pdf/1981_trimmed/Karnataka/civic amenities/1981_Mandya_civic_amenities.pdf,Town Directory Statement IV Civic and Other Amenities is a single rotated landscape source page; source page 184 is Statement IV-A and source page 185 begins Statement V.,"[""manual_verified""]"
Karnataka,Mandya,medical_educational_amenities,Trimmed,1981/Karnataka/1981 Mandya.pdf,1981 Mandya.pdf,Village/Town Directory volume,English or bilingual,"[185, 186]","[""8"", null]",output/pdf/1981_trimmed/Karnataka/mededu/1981_Mandya_medical_educational_amenities.pdf,"Town Directory Statement V Medical, Educational, Recreational and Cultural Facilities on the rotated continuation pages; source page 187 begins Statement VI.","[""manual_verified""]"
Karnataka,Mandya,tehsil_appendix,Trimmed,1981/Karnataka/1981 Mandya.pdf,1981 Mandya.pdf,Village/Town Directory volume,English or bilingual,"[166, 167]","[null, ""1""]",output/pdf/1981_trimmed/Karnataka/tehsil appendix/1981_Mandya_tehsil_appendix.pdf,"Village Directory Appendix I, Taluk-wise Abstract of Educational, Medical and Other Amenities; source page 168 begins Appendix III.","[""manual_verified""]"
Karnataka,Raichur,civic_amenities,Trimmed,1981/Karnataka/1981 Raichur.pdf,1981 Raichur.pdf,Village/Town Directory volume,English or bilingual,"[240, 241]","[""224"", null]",output/pdf/1981_trimmed/Karnataka/civic amenities/1981_Raichur_civic_amenities.pdf,Town Directory Statement IV Civic and Other Amenities; source page 242 begins Statement IV-A.,"[""manual_verified""]"
Karnataka,Raichur,medical_educational_amenities,Trimmed,1981/Karnataka/1981 Raichur.pdf,1981 Raichur.pdf,Village/Town Directory volume,English or bilingual,"[244, 245]","[""228"", null]",output/pdf/1981_trimmed/Karnataka/mededu/1981_Raichur_medical_educational_amenities.pdf,"Town Directory Statement V Medical, Educational, Recreational and Cultural Facilities; source page 246 begins Statement VI.","[""manual_verified""]"
Karnataka,Raichur,tehsil_appendix,Trimmed,1981/Karnataka/1981 Raichur.pdf,1981 Raichur.pdf,Village/Town Directory volume,English or bilingual,"[216, 217, 218, 219]","[""200"", ""201"", ""202"", ""203""]",output/pdf/1981_trimmed/Karnataka/tehsil appendix/1981_Raichur_tehsil_appendix.pdf,"Village Directory Appendix I, Taluk-wise Abstract of Educational, Medical and Other Amenities; source page 219 also carries the beginning of Appendix II on the full page, and source page 220 begins Appendix III.","[""manual_verified""]"
Karnataka,Shimoga,civic_amenities,Trimmed,1981/Karnataka/1981 Shimoga.pdf,1981 Shimoga.pdf,Village/Town Directory volume,English or bilingual,"[356, 357]","[""338"", null]",output/pdf/1981_trimmed/Karnataka/civic amenities/1981_Shimoga_civic_amenities.pdf,"Town Directory Statement IV Civic and Other Amenities; source page 357 also carries the Nil Statement IV-A continuation, and source page 358 begins Statement V.","[""manual_verified""]"
Karnataka,Shimoga,medical_educational_amenities,Trimmed,1981/Karnataka/1981 Shimoga.pdf,1981 Shimoga.pdf,Village/Town Directory volume,English or bilingual,"[358, 359, 360, 361]","[""340"", null, ""342"", null]",output/pdf/1981_trimmed/Karnataka/mededu/1981_Shimoga_medical_educational_amenities.pdf,"Town Directory Statement V Medical, Educational, Recreational and Cultural Facilities, including all continuation pages; source page 362 begins Statement VI.","[""manual_verified""]"
Karnataka,Shimoga,tehsil_appendix,Trimmed,1981/Karnataka/1981 Shimoga.pdf,1981 Shimoga.pdf,Village/Town Directory volume,English or bilingual,"[330, 331, 332, 333]","[""312"", ""313"", ""314"", ""315""]",output/pdf/1981_trimmed/Karnataka/tehsil appendix/1981_Shimoga_tehsil_appendix.pdf,"Village Directory Appendix I, Taluk-wise Abstract of Educational, Medical and Other Amenities; sources 332-333 also carry the beginning of Appendix II on the full pages, and source page 334 begins Appendix III.","[""manual_verified""]"
Karnataka,Uttar Kannad,civic_amenities,Trimmed,1981/Karnataka/1981 Uttar Kannad.pdf,1981 Uttar Kannad.pdf,Village/Town Directory volume,English or bilingual,"[230, 231]","[""214"", ""215""]",output/pdf/1981_trimmed/Karnataka/civic amenities/1981_Uttar Kannad_civic_amenities.pdf,"Town Directory Statement IV Civic and Other Amenities; sources 230-231 also carry adjacent Statement IV-A slum content on the full pages, and source page 232 begins Statement V.","[""manual_verified""]"
Karnataka,Uttar Kannad,medical_educational_amenities,Trimmed,1981/Karnataka/1981 Uttar Kannad.pdf,1981 Uttar Kannad.pdf,Village/Town Directory volume,English or bilingual,"[232, 233]","[""216"", null]",output/pdf/1981_trimmed/Karnataka/mededu/1981_Uttar Kannad_medical_educational_amenities.pdf,"Town Directory Statement V Medical, Educational, Recreational and Cultural Facilities; source page 234 begins Statement VI.","[""manual_verified""]"
Karnataka,Uttar Kannad,tehsil_appendix,Trimmed,1981/Karnataka/1981 Uttar Kannad.pdf,1981 Uttar Kannad.pdf,Village/Town Directory volume,English or bilingual,"[206, 207, 208, 209]","[""190"", null, ""192"", ""193""]",output/pdf/1981_trimmed/Karnataka/tehsil appendix/1981_Uttar Kannad_tehsil_appendix.pdf,"Village Directory Appendix I, Taluk-wise Abstract of Educational, Medical and Other Amenities; source page 210 begins Appendix III.","[""manual_verified""]"
