state,district,table,status,source,source_filename,volume_type,language_status,source_pages_selected,printed_page_labels,output,reason,flags
Maharashtra,Bhandara,tehsil_appendix,Trimmed,1981/Maharashtra/1981 Bhandara.pdf,1981 Bhandara.pdf,Village/Town Directory volume,English or bilingual,"[162, 163]","[""152"", ""153""]",output/pdf/1981_trimmed/Maharashtra/tehsil appendix/1981_Bhandara_tehsil_appendix.pdf,"Village Directory Appendix I Tahsil-wise abstract of educational, medical and other amenities, printed pages 152-153; source page 164 begins Appendix II.","[""manual_verified""]"
Maharashtra,Bid,civic_amenities,Trimmed,1981/Maharashtra/1981 Bid.pdf,1981 Bid.pdf,Village/Town Directory volume,English or bilingual,[175],"[""166""]",output/pdf/1981_trimmed/Maharashtra/civic amenities/1981_Bid_civic_amenities.pdf,"Statement IV Civic and Other Amenities, printed page 166; source page 176 begins Statement IV-A.","[""manual_verified""]"
Maharashtra,Bid,medical_educational_amenities,Trimmed,1981/Maharashtra/1981 Bid.pdf,1981 Bid.pdf,Village/Town Directory volume,English or bilingual,"[177, 178]","[""168"", null]",output/pdf/1981_trimmed/Maharashtra/mededu/1981_Bid_medical_educational_amenities.pdf,"Statement V Medical, Educational, Recreational and Cultural Facilities, printed pages 168-169; source page 179 begins Statement VI.","[""manual_verified""]"
Maharashtra,Bid,tehsil_appendix,Trimmed,1981/Maharashtra/1981 Bid.pdf,1981 Bid.pdf,Village/Town Directory volume,English or bilingual,"[151, 152]","[""142"", ""143""]",output/pdf/1981_trimmed/Maharashtra/tehsil appendix/1981_Bid_tehsil_appendix.pdf,"Village Directory Appendix I Tahsil-wise abstract of educational, medical and other amenities, printed pages 142-143; source page 153 begins Appendix II.","[""manual_verified""]"
Maharashtra,Buldana,civic_amenities,Trimmed,1981/Maharashtra/1981 Buldana.pdf,1981 Buldana.pdf,Village/Town Directory volume,English or bilingual,[146],"[""134""]",output/pdf/1981_trimmed/Maharashtra/civic amenities/1981_Buldana_civic_amenities.pdf,"Statement IV Civic and Other Amenities, printed page 134; source page 147 begins Statement IV-A.","[""manual_verified""]"
Maharashtra,Buldana,medical_educational_amenities,Trimmed,1981/Maharashtra/1981 Buldana.pdf,1981 Buldana.pdf,Village/Town Directory volume,English or bilingual,"[148, 149]","[""136"", ""137""]",output/pdf/1981_trimmed/Maharashtra/mededu/1981_Buldana_medical_educational_amenities.pdf,"Statement V Medical, Educational, Recreational and Cultural Facilities, printed pages 136-137; source page 150 begins Statement VI.","[""manual_verified""]"
Maharashtra,Buldana,tehsil_appendix,Trimmed,1981/Maharashtra/1981 Buldana.pdf,1981 Buldana.pdf,Village/Town Directory volume,English or bilingual,"[122, 123]","[null, null]",output/pdf/1981_trimmed/Maharashtra/tehsil appendix/1981_Buldana_tehsil_appendix.pdf,"Village Directory Appendix I Tahsil-wise abstract of educational, medical and other amenities, printed pages 110-111; source page 124 begins Appendix II.","[""manual_verified""]"
Maharashtra,Chandrapur,civic_amenities,Trimmed,1981/Maharashtra/1981 Chandrapur.pdf,1981 Chandrapur.pdf,Village/Town Directory volume,English or bilingual,[275],"[""264""]",output/pdf/1981_trimmed/Maharashtra/civic amenities/1981_Chandrapur_civic_amenities.pdf,"Statement IV Civic and Other Amenities, printed page 264; source page 276 begins Statement IV-A.","[""manual_verified""]"
Maharashtra,Chandrapur,medical_educational_amenities,Trimmed,1981/Maharashtra/1981 Chandrapur.pdf,1981 Chandrapur.pdf,Village/Town Directory volume,English or bilingual,"[277, 278]","[""266"", ""267""]",output/pdf/1981_trimmed/Maharashtra/mededu/1981_Chandrapur_medical_educational_amenities.pdf,"Statement V Medical, Educational, Recreational and Cultural Facilities, printed pages 266-267; source page 279 begins Statement VI.","[""manual_verified""]"
Maharashtra,Chandrapur,tehsil_appendix,Trimmed,1981/Maharashtra/1981 Chandrapur.pdf,1981 Chandrapur.pdf,Village/Town Directory volume,English or bilingual,"[211, 212]","[""200"", ""201""]",output/pdf/1981_trimmed/Maharashtra/tehsil appendix/1981_Chandrapur_tehsil_appendix.pdf,"Village Directory Appendix I Tahsil-wise abstract of educational, medical and other amenities, printed pages 200-201; source page 213 begins Appendix II.","[""manual_verified""]"
Maharashtra,Dhule,civic_amenities,Trimmed,1981/Maharashtra/1981 Dhule.pdf,1981 Dhule.pdf,Village/Town Directory volume,English or bilingual,[209],"[""196""]",output/pdf/1981_trimmed/Maharashtra/civic amenities/1981_Dhule_civic_amenities.pdf,"Statement IV Civic and Other Amenities, printed page 196; source page 210 begins Statement IV-A.","[""manual_verified""]"
Maharashtra,Dhule,medical_educational_amenities,Trimmed,1981/Maharashtra/1981 Dhule.pdf,1981 Dhule.pdf,Village/Town Directory volume,English or bilingual,"[211, 212]","[null, ""199""]",output/pdf/1981_trimmed/Maharashtra/mededu/1981_Dhule_medical_educational_amenities.pdf,"Statement V Medical, Educational, Recreational and Cultural Facilities, printed pages 198-199; source page 213 begins Statement VI.","[""manual_verified""]"
Maharashtra,Dhule,tehsil_appendix,Trimmed,1981/Maharashtra/1981 Dhule.pdf,1981 Dhule.pdf,Village/Town Directory volume,English or bilingual,"[179, 180]","[""166"", ""161""]",output/pdf/1981_trimmed/Maharashtra/tehsil appendix/1981_Dhule_tehsil_appendix.pdf,"Village Directory Appendix I Tahsil-wise abstract of educational, medical and other amenities, printed pages 166-167; source page 181 begins Appendix II.","[""manual_verified""]"
Maharashtra,Greater Maharashtra,civic_amenities,Trimmed,1981/Maharashtra/1981 Greater Maharashtra.pdf,1981 Greater Maharashtra.pdf,Village/Town Directory volume,English or bilingual,[54],"[""43""]",output/pdf/1981_trimmed/Maharashtra/civic amenities/1981_Greater Maharashtra_civic_amenities.pdf,"Statement IV Civic and Other Amenities, printed page 43; source page 55 begins Statement IV-A.","[""manual_verified""]"
Maharashtra,Greater Maharashtra,medical_educational_amenities,Trimmed,1981/Maharashtra/1981 Greater Maharashtra.pdf,1981 Greater Maharashtra.pdf,Village/Town Directory volume,English or bilingual,"[85, 86]","[""74"", ""75""]",output/pdf/1981_trimmed/Maharashtra/mededu/1981_Greater Maharashtra_medical_educational_amenities.pdf,"Statement V Medical, Educational, Recreational and Cultural Facilities, printed pages 74-75; source page 87 begins Statement VI.","[""manual_verified""]"
Maharashtra,Greater Maharashtra,tehsil_appendix,Not trimmed,1981/Maharashtra/1981 Greater Maharashtra.pdf,1981 Greater Maharashtra.pdf,Village/Town Directory volume,English or bilingual,[],[],,Greater Maharashtra is a town/city directory volume with no qualifying village-directory Tahsil/Taluk-wise amenities appendix; the later appendix is only an Appendix to Town Directory.,"[""manual_absent_or_ineligible""]"
Maharashtra,Jalgaon,civic_amenities,Trimmed,1981/Maharashtra/1981 Jalgaon.pdf,1981 Jalgaon.pdf,Village/Town Directory volume,English or bilingual,[199],[null],output/pdf/1981_trimmed/Maharashtra/civic amenities/1981_Jalgaon_civic_amenities.pdf,"Statement IV Civic and Other Amenities, printed page 188; source page 200 begins Statement IV-A.","[""manual_verified""]"
Maharashtra,Jalgaon,medical_educational_amenities,Trimmed,1981/Maharashtra/1981 Jalgaon.pdf,1981 Jalgaon.pdf,Village/Town Directory volume,English or bilingual,"[201, 202]","[""190"", ""191""]",output/pdf/1981_trimmed/Maharashtra/mededu/1981_Jalgaon_medical_educational_amenities.pdf,"Statement V Medical, Educational, Recreational and Cultural Facilities, printed pages 190-191; source page 203 begins Statement VI.","[""manual_verified""]"
Maharashtra,Jalgaon,tehsil_appendix,Trimmed,1981/Maharashtra/1981 Jalgaon.pdf,1981 Jalgaon.pdf,Village/Town Directory volume,English or bilingual,"[165, 166]","[""154"", ""155""]",output/pdf/1981_trimmed/Maharashtra/tehsil appendix/1981_Jalgaon_tehsil_appendix.pdf,"Village Directory Appendix I Tahsil-wise abstract of educational, medical and other amenities, printed pages 154-155; source page 167 begins Appendix II.","[""manual_verified""]"
Maharashtra,Kolhapur,civic_amenities,Trimmed,1981/Maharashtra/1981 Kolhapur.pdf,1981 Kolhapur.pdf,Village/Town Directory volume,English or bilingual,[149],"[""134""]",output/pdf/1981_trimmed/Maharashtra/civic amenities/1981_Kolhapur_civic_amenities.pdf,"Statement IV Civic and Other Amenities, printed page 134; source page 150 begins Statement IV-A.","[""manual_verified""]"
Maharashtra,Kolhapur,medical_educational_amenities,Trimmed,1981/Maharashtra/1981 Kolhapur.pdf,1981 Kolhapur.pdf,Village/Town Directory volume,English or bilingual,"[151, 152]","[""136"", ""137""]",output/pdf/1981_trimmed/Maharashtra/mededu/1981_Kolhapur_medical_educational_amenities.pdf,"Statement V Medical, Educational, Recreational and Cultural Facilities, printed pages 136-137; source page 153 begins Statement VI.","[""manual_verified""]"
Maharashtra,Kolhapur,tehsil_appendix,Trimmed,1981/Maharashtra/1981 Kolhapur.pdf,1981 Kolhapur.pdf,Village/Town Directory volume,English or bilingual,"[125, 126]","[null, ""111""]",output/pdf/1981_trimmed/Maharashtra/tehsil appendix/1981_Kolhapur_tehsil_appendix.pdf,"Village Directory Appendix I Tahsil-wise abstract of educational, medical and other amenities, printed pages 110-111; source page 127 begins Appendix II.","[""manual_verified""]"
Maharashtra,Nagpur,civic_amenities,Trimmed,1981/Maharashtra/1981 Nagpur.pdf,1981 Nagpur.pdf,Village/Town Directory volume,English or bilingual,[180],"[""169""]",output/pdf/1981_trimmed/Maharashtra/civic amenities/1981_Nagpur_civic_amenities.pdf,"Statement IV Civic and Other Amenities, printed page 169; source page 181 begins Statement IV-A.","[""manual_verified""]"
Maharashtra,Nagpur,medical_educational_amenities,Trimmed,1981/Maharashtra/1981 Nagpur.pdf,1981 Nagpur.pdf,Village/Town Directory volume,English or bilingual,"[185, 186]","[""174"", null]",output/pdf/1981_trimmed/Maharashtra/mededu/1981_Nagpur_medical_educational_amenities.pdf,"Statement V Medical, Educational, Recreational and Cultural Facilities, printed pages 174-175; source page 187 begins Statement VI.","[""manual_verified""]"
Maharashtra,Nagpur,tehsil_appendix,Trimmed,1981/Maharashtra/1981 Nagpur.pdf,1981 Nagpur.pdf,Village/Town Directory volume,English or bilingual,"[141, 142]","[""130"", null]",output/pdf/1981_trimmed/Maharashtra/tehsil appendix/1981_Nagpur_tehsil_appendix.pdf,"Village Directory Appendix I Tahsil-wise abstract of educational, medical and other amenities, printed pages 130-131; source page 143 begins Appendix II.","[""manual_verified""]"
Maharashtra,Nanded,civic_amenities,Trimmed,1981/Maharashtra/1981 Nanded.pdf,1981 Nanded.pdf,Village/Town Directory volume,English or bilingual,[157],"[""146""]",output/pdf/1981_trimmed/Maharashtra/civic amenities/1981_Nanded_civic_amenities.pdf,"Statement IV Civic and Other Amenities, printed page 146; source page 158 begins Statement IV-A.","[""manual_verified""]"
Maharashtra,Nanded,medical_educational_amenities,Trimmed,1981/Maharashtra/1981 Nanded.pdf,1981 Nanded.pdf,Village/Town Directory volume,English or bilingual,"[159, 160]","[""148"", ""149""]",output/pdf/1981_trimmed/Maharashtra/mededu/1981_Nanded_medical_educational_amenities.pdf,"Statement V Medical, Educational, Recreational and Cultural Facilities, printed pages 148-149; source page 161 begins Statement VI.","[""manual_verified""]"
Maharashtra,Nanded,tehsil_appendix,Trimmed,1981/Maharashtra/1981 Nanded.pdf,1981 Nanded.pdf,Village/Town Directory volume,English or bilingual,"[131, 132]","[""120"", ""121""]",output/pdf/1981_trimmed/Maharashtra/tehsil appendix/1981_Nanded_tehsil_appendix.pdf,"Village Directory Appendix I Tahsil-wise abstract of educational, medical and other amenities, printed pages 120-121; source page 133 begins Appendix II.","[""manual_verified""]"
Maharashtra,Nasik,civic_amenities,Trimmed,1981/Maharashtra/1981 Nasik.pdf,1981 Nasik.pdf,Village/Town Directory volume,English or bilingual,"[240, 241, 242]","[""227"", ""228"", ""229""]",output/pdf/1981_trimmed/Maharashtra/civic amenities/1981_Nasik_civic_amenities.pdf,"Statement IV Civic and Other Amenities, printed pages 227-229; source page 243 begins Statement IV-A.","[""manual_verified""]"
Maharashtra,Nasik,medical_educational_amenities,Trimmed,1981/Maharashtra/1981 Nasik.pdf,1981 Nasik.pdf,Village/Town Directory volume,English or bilingual,"[245, 246, 247, 248]","[""232"", ""233"", ""234"", null]",output/pdf/1981_trimmed/Maharashtra/mededu/1981_Nasik_medical_educational_amenities.pdf,"Statement V Medical, Educational, Recreational and Cultural Facilities, printed pages 232-235; source page 249 begins Statement VI.","[""manual_verified""]"
Maharashtra,Nasik,tehsil_appendix,Trimmed,1981/Maharashtra/1981 Nasik.pdf,1981 Nasik.pdf,Village/Town Directory volume,English or bilingual,"[201, 202]","[""188"", ""189""]",output/pdf/1981_trimmed/Maharashtra/tehsil appendix/1981_Nasik_tehsil_appendix.pdf,"Village Directory Appendix I Tahsil-wise abstract of educational, medical and other amenities, printed pages 188-189; source page 203 begins Appendix II.","[""manual_verified""]"
Maharashtra,Osmanabad,civic_amenities,Trimmed,1981/Maharashtra/1981 Osmanabad.pdf,1981 Osmanabad.pdf,Village/Town Directory volume,English or bilingual,[187],"[""174""]",output/pdf/1981_trimmed/Maharashtra/civic amenities/1981_Osmanabad_civic_amenities.pdf,"Statement IV Civic and Other Amenities, printed page 174; source page 188 begins Statement IV-A.","[""manual_verified""]"
Maharashtra,Osmanabad,medical_educational_amenities,Trimmed,1981/Maharashtra/1981 Osmanabad.pdf,1981 Osmanabad.pdf,Village/Town Directory volume,English or bilingual,"[189, 190]","[""176"", null]",output/pdf/1981_trimmed/Maharashtra/mededu/1981_Osmanabad_medical_educational_amenities.pdf,"Statement V Medical, Educational, Recreational and Cultural Facilities, printed pages 176-177; source page 191 begins Statement VI.","[""manual_verified""]"
Maharashtra,Osmanabad,tehsil_appendix,Trimmed,1981/Maharashtra/1981 Osmanabad.pdf,1981 Osmanabad.pdf,Village/Town Directory volume,English or bilingual,"[157, 158]","[""144"", ""145""]",output/pdf/1981_trimmed/Maharashtra/tehsil appendix/1981_Osmanabad_tehsil_appendix.pdf,"Village Directory Appendix I Tahsil-wise abstract of educational, medical and other amenities, printed pages 144-145; source page 159 begins Appendix II.","[""manual_verified""]"
Maharashtra,Parbhani,civic_amenities,Trimmed,1981/Maharashtra/1981 Parbhani.pdf,1981 Parbhani.pdf,Village/Town Directory volume,English or bilingual,[205],"[""194""]",output/pdf/1981_trimmed/Maharashtra/civic amenities/1981_Parbhani_civic_amenities.pdf,"Statement IV Civic and Other Amenities, printed page 194; source page 206 begins Statement IV-A.","[""manual_verified""]"
Maharashtra,Parbhani,medical_educational_amenities,Trimmed,1981/Maharashtra/1981 Parbhani.pdf,1981 Parbhani.pdf,Village/Town Directory volume,English or bilingual,"[207, 208]","[""196"", ""197""]",output/pdf/1981_trimmed/Maharashtra/mededu/1981_Parbhani_medical_educational_amenities.pdf,"Statement V Medical, Educational, Recreational and Cultural Facilities, printed pages 196-197; source page 209 begins Statement VI.","[""manual_verified""]"
Maharashtra,Parbhani,tehsil_appendix,Trimmed,1981/Maharashtra/1981 Parbhani.pdf,1981 Parbhani.pdf,Village/Town Directory volume,English or bilingual,"[177, 178]","[""166"", ""167""]",output/pdf/1981_trimmed/Maharashtra/tehsil appendix/1981_Parbhani_tehsil_appendix.pdf,"Village Directory Appendix I Tahsil-wise abstract of educational, medical and other amenities, printed pages 166-167; source page 179 begins Appendix II.","[""manual_verified""]"
Maharashtra,Pune,civic_amenities,Trimmed,1981/Maharashtra/1981 Pune.pdf,1981 Pune.pdf,Village/Town Directory volume,English or bilingual,"[230, 231]","[""219"", ""220""]",output/pdf/1981_trimmed/Maharashtra/civic amenities/1981_Pune_civic_amenities.pdf,"Statement IV Civic and Other Amenities, printed pages 219-220; source page 232 begins Statement IV-A.","[""manual_verified""]"
Maharashtra,Pune,medical_educational_amenities,Trimmed,1981/Maharashtra/1981 Pune.pdf,1981 Pune.pdf,Village/Town Directory volume,English or bilingual,"[243, 244, 245, 246]","[""232"", ""233"", ""234"", ""235""]",output/pdf/1981_trimmed/Maharashtra/mededu/1981_Pune_medical_educational_amenities.pdf,"Statement V Medical, Educational, Recreational and Cultural Facilities, printed pages 232-235; source page 247 begins Statement VI.","[""manual_verified""]"
Maharashtra,Pune,tehsil_appendix,Trimmed,1981/Maharashtra/1981 Pune.pdf,1981 Pune.pdf,Village/Town Directory volume,English or bilingual,"[191, 192]","[""130"", null]",output/pdf/1981_trimmed/Maharashtra/tehsil appendix/1981_Pune_tehsil_appendix.pdf,"Village Directory Appendix I Tahsil-wise abstract of educational, medical and other amenities, printed pages 180-181; source page 193 begins Appendix II.","[""manual_verified""]"
Maharashtra,Ratnagiri,civic_amenities,Trimmed,1981/Maharashtra/1981 Ratnagiri.pdf,1981 Ratnagiri.pdf,Village/Town Directory volume,English or bilingual,[205],"[""192""]",output/pdf/1981_trimmed/Maharashtra/civic amenities/1981_Ratnagiri_civic_amenities.pdf,"Statement IV Civic and Other Amenities, printed page 192; source page 206 begins Statement IV-A.","[""manual_verified""]"
Maharashtra,Ratnagiri,medical_educational_amenities,Trimmed,1981/Maharashtra/1981 Ratnagiri.pdf,1981 Ratnagiri.pdf,Village/Town Directory volume,English or bilingual,"[207, 208]","[""194"", null]",output/pdf/1981_trimmed/Maharashtra/mededu/1981_Ratnagiri_medical_educational_amenities.pdf,"Statement V Medical, Educational, Recreational and Cultural Facilities, printed pages 194-195; source page 209 begins Statement VI.","[""manual_verified""]"
Maharashtra,Ratnagiri,tehsil_appendix,Trimmed,1981/Maharashtra/1981 Ratnagiri.pdf,1981 Ratnagiri.pdf,Village/Town Directory volume,English or bilingual,"[179, 180]","[null, null]",output/pdf/1981_trimmed/Maharashtra/tehsil appendix/1981_Ratnagiri_tehsil_appendix.pdf,"Village Directory Appendix I Tahsil-wise abstract of educational, medical and other amenities, printed pages 166-167; source page 181 begins Appendix II.","[""manual_verified""]"
Maharashtra,Sangli,civic_amenities,Trimmed,1981/Maharashtra/1981 Sangli.pdf,1981 Sangli.pdf,Village/Town Directory volume,English or bilingual,[119],"[""108""]",output/pdf/1981_trimmed/Maharashtra/civic amenities/1981_Sangli_civic_amenities.pdf,"Statement IV Civic and Other Amenities, printed page 108; source page 120 begins Statement IV-A.","[""manual_verified""]"
Maharashtra,Sangli,medical_educational_amenities,Trimmed,1981/Maharashtra/1981 Sangli.pdf,1981 Sangli.pdf,Village/Town Directory volume,English or bilingual,"[121, 122]","[""110"", null]",output/pdf/1981_trimmed/Maharashtra/mededu/1981_Sangli_medical_educational_amenities.pdf,"Statement V Medical, Educational, Recreational and Cultural Facilities, printed pages 110-111; source page 123 begins Statement VI.","[""manual_verified""]"
Maharashtra,Sangli,tehsil_appendix,Trimmed,1981/Maharashtra/1981 Sangli.pdf,1981 Sangli.pdf,Village/Town Directory volume,English or bilingual,"[101, 102]","[""90"", ""91""]",output/pdf/1981_trimmed/Maharashtra/tehsil appendix/1981_Sangli_tehsil_appendix.pdf,"Village Directory Appendix I Tahsil-wise abstract of educational, medical and other amenities, printed pages 90-91; source page 103 begins Appendix II.","[""manual_verified""]"
Maharashtra,Satara,civic_amenities,Trimmed,1981/Maharashtra/1981 Satara.pdf,1981 Satara.pdf,Village/Town Directory volume,English or bilingual,[176],[null],output/pdf/1981_trimmed/Maharashtra/civic amenities/1981_Satara_civic_amenities.pdf,"Statement IV Civic and Other Amenities, printed page 162; source page 177 begins Statement IV-A.","[""manual_verified""]"
Maharashtra,Satara,medical_educational_amenities,Trimmed,1981/Maharashtra/1981 Satara.pdf,1981 Satara.pdf,Village/Town Directory volume,English or bilingual,"[178, 179]","[""164"", ""165""]",output/pdf/1981_trimmed/Maharashtra/mededu/1981_Satara_medical_educational_amenities.pdf,"Statement V Medical, Educational, Recreational and Cultural Facilities, printed pages 164-165; source page 180 begins Statement VI.","[""manual_verified""]"
Maharashtra,Satara,tehsil_appendix,Trimmed,1981/Maharashtra/1981 Satara.pdf,1981 Satara.pdf,Village/Town Directory volume,English or bilingual,"[150, 151]","[""136"", ""137""]",output/pdf/1981_trimmed/Maharashtra/tehsil appendix/1981_Satara_tehsil_appendix.pdf,"Village Directory Appendix I Tahsil-wise abstract of educational, medical and other amenities, printed pages 136-137; source page 152 begins Appendix II.","[""manual_verified""]"
Maharashtra,Sholapur,civic_amenities,Trimmed,1981/Maharashtra/1981 Sholapur.pdf,1981 Sholapur.pdf,Village/Town Directory volume,English or bilingual,[147],[null],output/pdf/1981_trimmed/Maharashtra/civic amenities/1981_Sholapur_civic_amenities.pdf,"Statement IV Civic and Other Amenities, printed page 132; source page 148 begins Statement IV-A.","[""manual_verified""]"
Maharashtra,Sholapur,medical_educational_amenities,Trimmed,1981/Maharashtra/1981 Sholapur.pdf,1981 Sholapur.pdf,Village/Town Directory volume,English or bilingual,"[155, 156]","[""140"", ""141""]",output/pdf/1981_trimmed/Maharashtra/mededu/1981_Sholapur_medical_educational_amenities.pdf,"Statement V Medical, Educational, Recreational and Cultural Facilities, printed pages 140-141; source page 157 begins Statement VI.","[""manual_verified""]"
Maharashtra,Sholapur,tehsil_appendix,Trimmed,1981/Maharashtra/1981 Sholapur.pdf,1981 Sholapur.pdf,Village/Town Directory volume,English or bilingual,"[121, 122]","[null, null]",output/pdf/1981_trimmed/Maharashtra/tehsil appendix/1981_Sholapur_tehsil_appendix.pdf,"Village Directory Appendix I Tahsil-wise abstract of educational, medical and other amenities, printed pages 106-107; source page 123 begins Appendix II.","[""manual_verified""]"
Maharashtra,Thane,civic_amenities,Trimmed,1981/Maharashtra/1981 Thane.pdf,1981 Thane.pdf,Village/Town Directory volume,English or bilingual,"[201, 202, 203]","[""192"", ""10"", ""194""]",output/pdf/1981_trimmed/Maharashtra/civic amenities/1981_Thane_civic_amenities.pdf,"Statement IV Civic and Other Amenities, printed pages 192-194; source page 204 begins Statement IV-A.","[""manual_verified""]"
Maharashtra,Thane,medical_educational_amenities,Trimmed,1981/Maharashtra/1981 Thane.pdf,1981 Thane.pdf,Village/Town Directory volume,English or bilingual,"[209, 210, 211, 212, 213, 214]","[""200"", ""201"", ""202"", ""203"", ""204"", ""205""]",output/pdf/1981_trimmed/Maharashtra/mededu/1981_Thane_medical_educational_amenities.pdf,"Statement V Medical, Educational, Recreational and Cultural Facilities, printed pages 200-205; source page 215 begins Statement VI.","[""manual_verified""]"
Maharashtra,Thane,tehsil_appendix,Trimmed,1981/Maharashtra/1981 Thane.pdf,1981 Thane.pdf,Village/Town Directory volume,English or bilingual,"[167, 168]","[null, null]",output/pdf/1981_trimmed/Maharashtra/tehsil appendix/1981_Thane_tehsil_appendix.pdf,"Village Directory Appendix I Tahsil-wise abstract of educational, medical and other amenities, printed pages 158-159; source page 169 begins Appendix II.","[""manual_verified""]"
Maharashtra,Wardha,civic_amenities,Trimmed,1981/Maharashtra/1981 Wardha.pdf,1981 Wardha.pdf,Village/Town Directory volume,English or bilingual,[132],"[""119""]",output/pdf/1981_trimmed/Maharashtra/civic amenities/1981_Wardha_civic_amenities.pdf,"Statement IV Civic and Other Amenities, printed page 119; the same full source page also contains Statement IV-A below it, and source page 133 begins Statement V.","[""manual_verified""]"
