state,district,table,status,source,source_filename,volume_type,language_status,source_pages_selected,printed_page_labels,output,reason,flags
Andra Pradesh,Karimnagar,tehsil_appendix,Trimmed,1981/Andra Pradesh/1981 Karimnagar.pdf,1981 Karimnagar.pdf,Village/Town Directory volume,English or bilingual,"[286, 287, 288, 289]","[""196"", ""197"", ""198"", ""199""]",output/pdf/1981_trimmed/Andra Pradesh/tehsil appendix/1981_Karimnagar_tehsil_appendix.pdf,Appendix I printed pages 196-199; source page 290 begins Appendix II.,"[""manual_verified""]"
Andra Pradesh,Khammam,civic_amenities,Trimmed,1981/Andra Pradesh/1981 Khammam.pdf,1981 Khammam.pdf,Village/Town Directory volume,English or bilingual,"[340, 341]","[""246"", ""247""]",output/pdf/1981_trimmed/Andra Pradesh/civic amenities/1981_Khammam_civic_amenities.pdf,Statement IV printed pages 246-247; source page 342 begins Statement IV-A.,"[""manual_verified""]"
Andra Pradesh,Khammam,medical_educational_amenities,Trimmed,1981/Andra Pradesh/1981 Khammam.pdf,1981 Khammam.pdf,Village/Town Directory volume,English or bilingual,"[344, 345]","[""250"", ""251""]",output/pdf/1981_trimmed/Andra Pradesh/mededu/1981_Khammam_medical_educational_amenities.pdf,Located from directory headings and continuation boundaries.,[]
Andra Pradesh,Khammam,tehsil_appendix,Trimmed,1981/Andra Pradesh/1981 Khammam.pdf,1981 Khammam.pdf,Village/Town Directory volume,English or bilingual,"[253, 254, 255, 256]","[""160"", ""161"", ""162"", ""163""]",output/pdf/1981_trimmed/Andra Pradesh/tehsil appendix/1981_Khammam_tehsil_appendix.pdf,Appendix I printed pages 160-163; source page 257 begins Appendix II.,"[""manual_verified""]"
Andra Pradesh,Krishna,civic_amenities,Trimmed,1981/Andra Pradesh/1981 Krishna.pdf,1981 Krishna.pdf,Village/Town Directory volume,English or bilingual,"[309, 310]","[""212"", ""213""]",output/pdf/1981_trimmed/Andra Pradesh/civic amenities/1981_Krishna_civic_amenities.pdf,Located from directory headings and continuation boundaries.,[]
Andra Pradesh,Krishna,medical_educational_amenities,Trimmed,1981/Andra Pradesh/1981 Krishna.pdf,1981 Krishna.pdf,Village/Town Directory volume,English or bilingual,"[313, 314, 315, 316]","[""216"", ""217"", ""218"", ""219""]",output/pdf/1981_trimmed/Andra Pradesh/mededu/1981_Krishna_medical_educational_amenities.pdf,Located from directory headings and continuation boundaries.,[]
Andra Pradesh,Krishna,tehsil_appendix,Trimmed,1981/Andra Pradesh/1981 Krishna.pdf,1981 Krishna.pdf,Village/Town Directory volume,English or bilingual,"[243, 244, 245, 246]","[""148"", null, null, ""151""]",output/pdf/1981_trimmed/Andra Pradesh/tehsil appendix/1981_Krishna_tehsil_appendix.pdf,Appendix I printed pages 148-151; source page 247 begins Appendix II.,"[""manual_verified""]"
Andra Pradesh,Kurnool,civic_amenities,Trimmed,1981/Andra Pradesh/1981 Kurnool.pdf,1981 Kurnool.pdf,Village/Town Directory volume,English or bilingual,"[290, 291]","[""200"", ""201""]",output/pdf/1981_trimmed/Andra Pradesh/civic amenities/1981_Kurnool_civic_amenities.pdf,Located from directory headings and continuation boundaries.,[]
Andra Pradesh,Kurnool,medical_educational_amenities,Trimmed,1981/Andra Pradesh/1981 Kurnool.pdf,1981 Kurnool.pdf,Village/Town Directory volume,English or bilingual,"[296, 297]","[""206"", ""207""]",output/pdf/1981_trimmed/Andra Pradesh/mededu/1981_Kurnool_medical_educational_amenities.pdf,Statement V printed pages 206-207; source page 298 begins Statement VI.,"[""manual_verified""]"
Andra Pradesh,Kurnool,tehsil_appendix,Trimmed,1981/Andra Pradesh/1981 Kurnool.pdf,1981 Kurnool.pdf,Village/Town Directory volume,English or bilingual,"[232, 233, 234, 235]","[""142"", null, ""144"", ""145""]",output/pdf/1981_trimmed/Andra Pradesh/tehsil appendix/1981_Kurnool_tehsil_appendix.pdf,Appendix I printed pages 142-145; source page 236 begins Appendix II.,"[""manual_verified""]"
Andra Pradesh,Mahbubnagar,civic_amenities,Trimmed,1981/Andra Pradesh/1981 Mahbubnagar.pdf,1981 Mahbubnagar.pdf,Village/Town Directory volume,English or bilingual,"[382, 383]","[""302"", ""303""]",output/pdf/1981_trimmed/Andra Pradesh/civic amenities/1981_Mahbubnagar_civic_amenities.pdf,Statement IV printed pages 302-303; Statement IV-A begins at the bottom of source page 383.,"[""manual_verified""]"
Andra Pradesh,Mahbubnagar,medical_educational_amenities,Trimmed,1981/Andra Pradesh/1981 Mahbubnagar.pdf,1981 Mahbubnagar.pdf,Village/Town Directory volume,English or bilingual,"[384, 385]","[""304"", ""305""]",output/pdf/1981_trimmed/Andra Pradesh/mededu/1981_Mahbubnagar_medical_educational_amenities.pdf,Located from directory headings and continuation boundaries.,[]
Andra Pradesh,Mahbubnagar,tehsil_appendix,Trimmed,1981/Andra Pradesh/1981 Mahbubnagar.pdf,1981 Mahbubnagar.pdf,Village/Town Directory volume,English or bilingual,"[307, 308, 309, 310]","[""228"", ""229"", ""230"", null]",output/pdf/1981_trimmed/Andra Pradesh/tehsil appendix/1981_Mahbubnagar_tehsil_appendix.pdf,Appendix I printed pages 228-231; source page 311 begins Appendix II.,"[""manual_verified""]"
Andra Pradesh,Medak,civic_amenities,Trimmed,1981/Andra Pradesh/1981 Medak.pdf,1981 Medak.pdf,Village/Town Directory volume,English or bilingual,"[292, 293]","[""226"", ""227""]",output/pdf/1981_trimmed/Andra Pradesh/civic amenities/1981_Medak_civic_amenities.pdf,Statement IV printed pages 226-227; source page 294 begins Statement V.,"[""manual_verified""]"
Andra Pradesh,Medak,medical_educational_amenities,Trimmed,1981/Andra Pradesh/1981 Medak.pdf,1981 Medak.pdf,Village/Town Directory volume,English or bilingual,"[294, 295]","[""228"", ""229""]",output/pdf/1981_trimmed/Andra Pradesh/mededu/1981_Medak_medical_educational_amenities.pdf,Statement V printed pages 228-229; source page 296 begins Statement VI.,"[""manual_verified""]"
Andra Pradesh,Medak,tehsil_appendix,Trimmed,1981/Andra Pradesh/1981 Medak.pdf,1981 Medak.pdf,Village/Town Directory volume,English or bilingual,"[229, 230, 231, 232]","[""164"", ""165"", ""166"", ""167""]",output/pdf/1981_trimmed/Andra Pradesh/tehsil appendix/1981_Medak_tehsil_appendix.pdf,Appendix I printed pages 164-167; source page 233 begins Appendix II.,"[""manual_verified""]"
Andra Pradesh,Nalgonda,civic_amenities,Trimmed,1981/Andra Pradesh/1981 Nalgonda.pdf,1981 Nalgonda.pdf,Village/Town Directory volume,English or bilingual,"[356, 357]","[""280"", ""281""]",output/pdf/1981_trimmed/Andra Pradesh/civic amenities/1981_Nalgonda_civic_amenities.pdf,Located from directory headings and continuation boundaries.,[]
Andra Pradesh,Nalgonda,medical_educational_amenities,Trimmed,1981/Andra Pradesh/1981 Nalgonda.pdf,1981 Nalgonda.pdf,Village/Town Directory volume,English or bilingual,"[360, 361]","[""284"", ""285""]",output/pdf/1981_trimmed/Andra Pradesh/mededu/1981_Nalgonda_medical_educational_amenities.pdf,Statement V printed pages 284-285; source page 362 begins Statement VI.,"[""manual_verified""]"
Andra Pradesh,Nalgonda,tehsil_appendix,Trimmed,1981/Andra Pradesh/1981 Nalgonda.pdf,1981 Nalgonda.pdf,Village/Town Directory volume,English or bilingual,"[270, 271, 272, 273]","[""196"", ""197"", ""198"", ""199""]",output/pdf/1981_trimmed/Andra Pradesh/tehsil appendix/1981_Nalgonda_tehsil_appendix.pdf,Appendix I printed pages 196-199; source page 274 begins Appendix II.,"[""manual_verified""]"
Andra Pradesh,Nellore,civic_amenities,Trimmed,1981/Andra Pradesh/1981 Nellore.pdf,1981 Nellore.pdf,Village/Town Directory volume,English or bilingual,"[352, 353]","[""256"", ""257""]",output/pdf/1981_trimmed/Andra Pradesh/civic amenities/1981_Nellore_civic_amenities.pdf,Statement IV printed pages 256-257; source page 354 begins Statement IV-A.,"[""manual_verified""]"
Andra Pradesh,Nellore,medical_educational_amenities,Trimmed,1981/Andra Pradesh/1981 Nellore.pdf,1981 Nellore.pdf,Village/Town Directory volume,English or bilingual,"[356, 357]","[""260"", ""261""]",output/pdf/1981_trimmed/Andra Pradesh/mededu/1981_Nellore_medical_educational_amenities.pdf,Located from directory headings and continuation boundaries.,[]
Andra Pradesh,Nellore,tehsil_appendix,Trimmed,1981/Andra Pradesh/1981 Nellore.pdf,1981 Nellore.pdf,Village/Town Directory volume,English or bilingual,"[260, 261, 262, 263]","[""164"", ""165"", ""166"", null]",output/pdf/1981_trimmed/Andra Pradesh/tehsil appendix/1981_Nellore_tehsil_appendix.pdf,Appendix I printed pages 164-167; source page 264 begins Appendix II.,"[""manual_verified""]"
Andra Pradesh,Nizamabad,civic_amenities,Trimmed,1981/Andra Pradesh/1981 Nizamabad.pdf,1981 Nizamabad.pdf,Village/Town Directory volume,English or bilingual,"[262, 263]","[""194"", ""195""]",output/pdf/1981_trimmed/Andra Pradesh/civic amenities/1981_Nizamabad_civic_amenities.pdf,Located from directory headings and continuation boundaries.,[]
Andra Pradesh,Nizamabad,medical_educational_amenities,Trimmed,1981/Andra Pradesh/1981 Nizamabad.pdf,1981 Nizamabad.pdf,Village/Town Directory volume,English or bilingual,"[266, 267]","[""198"", ""199""]",output/pdf/1981_trimmed/Andra Pradesh/mededu/1981_Nizamabad_medical_educational_amenities.pdf,Located from directory headings and continuation boundaries.,[]
Andra Pradesh,Nizamabad,tehsil_appendix,Trimmed,1981/Andra Pradesh/1981 Nizamabad.pdf,1981 Nizamabad.pdf,Village/Town Directory volume,English or bilingual,"[210, 211, 212, 213]","[""142"", ""143"", ""144"", ""145""]",output/pdf/1981_trimmed/Andra Pradesh/tehsil appendix/1981_Nizamabad_tehsil_appendix.pdf,Appendix I printed pages 142-145; source page 214 begins Appendix II.,"[""manual_verified""]"
Andra Pradesh,Prakasam,civic_amenities,Trimmed,1981/Andra Pradesh/1981 Prakasam.pdf,1981 Prakasam.pdf,Village/Town Directory volume,English or bilingual,"[331, 332]","[""242"", ""243""]",output/pdf/1981_trimmed/Andra Pradesh/civic amenities/1981_Prakasam_civic_amenities.pdf,Located from directory headings and continuation boundaries.,[]
Andra Pradesh,Prakasam,medical_educational_amenities,Trimmed,1981/Andra Pradesh/1981 Prakasam.pdf,1981 Prakasam.pdf,Village/Town Directory volume,English or bilingual,"[335, 336]","[""246"", ""247""]",output/pdf/1981_trimmed/Andra Pradesh/mededu/1981_Prakasam_medical_educational_amenities.pdf,Located from directory headings and continuation boundaries.,[]
Andra Pradesh,Prakasam,tehsil_appendix,Trimmed,1981/Andra Pradesh/1981 Prakasam.pdf,1981 Prakasam.pdf,Village/Town Directory volume,English or bilingual,"[243, 244, 245, 246]","[""154"", null, null, ""167""]",output/pdf/1981_trimmed/Andra Pradesh/tehsil appendix/1981_Prakasam_tehsil_appendix.pdf,Appendix I printed pages 154-157; source page 247 begins Appendix II.,"[""manual_verified""]"
Andra Pradesh,Rangareddi,civic_amenities,Trimmed,1981/Andra Pradesh/1981 Rangareddi.pdf,1981 Rangareddi.pdf,Village/Town Directory volume,English or bilingual,"[274, 275]","[""196"", ""197""]",output/pdf/1981_trimmed/Andra Pradesh/civic amenities/1981_Rangareddi_civic_amenities.pdf,Located from directory headings and continuation boundaries.,[]
Andra Pradesh,Rangareddi,medical_educational_amenities,Trimmed,1981/Andra Pradesh/1981 Rangareddi.pdf,1981 Rangareddi.pdf,Village/Town Directory volume,English or bilingual,"[276, 277]","[""198"", ""199""]",output/pdf/1981_trimmed/Andra Pradesh/mededu/1981_Rangareddi_medical_educational_amenities.pdf,Located from directory headings and continuation boundaries.,[]
Andra Pradesh,Rangareddi,tehsil_appendix,Trimmed,1981/Andra Pradesh/1981 Rangareddi.pdf,1981 Rangareddi.pdf,Village/Town Directory volume,English or bilingual,"[217, 218, 219, 220]","[null, ""141"", ""142"", ""143""]",output/pdf/1981_trimmed/Andra Pradesh/tehsil appendix/1981_Rangareddi_tehsil_appendix.pdf,Appendix I printed pages 140-143; source page 221 begins Appendix II.,"[""manual_verified""]"
Andra Pradesh,Srikakulam,civic_amenities,Not trimmed,1981/Andra Pradesh/1981 Srikakulam.pdf,1981 Srikakulam.pdf,Village/Town Directory volume,English or bilingual,[],[],,Visual contents show the PCA section and Village Directory appendices but no Town Directory Statement IV or equivalent civic amenities table.,"[""manual_absent_or_ineligible""]"
Andra Pradesh,Srikakulam,medical_educational_amenities,Trimmed,1981/Andra Pradesh/1981 Srikakulam.pdf,1981 Srikakulam.pdf,Village/Town Directory volume,English or bilingual,"[441, 442]","[""346"", ""347""]",output/pdf/1981_trimmed/Andra Pradesh/mededu/1981_Srikakulam_medical_educational_amenities.pdf,Located from directory headings and continuation boundaries.,[]
Andra Pradesh,Srikakulam,tehsil_appendix,Trimmed,1981/Andra Pradesh/1981 Srikakulam.pdf,1981 Srikakulam.pdf,Village/Town Directory volume,English or bilingual,"[329, 330, 331, 332]","[""234"", ""235"", ""236"", ""237""]",output/pdf/1981_trimmed/Andra Pradesh/tehsil appendix/1981_Srikakulam_tehsil_appendix.pdf,Appendix I printed pages 234-237; source page 333 begins Appendix II.,"[""manual_verified""]"
Andra Pradesh,Visakhapatnam,civic_amenities,Not trimmed,1981/Andra Pradesh/1981 Visakhapatnam.pdf,1981 Visakhapatnam.pdf,PCA-only / non-directory volume,English or bilingual,[],[],,Visual contents show a PCA-only Part-B volume with no Village/Town Directory or requested Statement IV table.,"[""manual_absent_or_ineligible""]"
Andra Pradesh,Visakhapatnam,medical_educational_amenities,Not trimmed,1981/Andra Pradesh/1981 Visakhapatnam.pdf,1981 Visakhapatnam.pdf,PCA-only / non-directory volume,English or bilingual,[],[],,Visual contents show a PCA-only Part-B volume with no Village/Town Directory or requested Statement V table.,"[""manual_absent_or_ineligible""]"
Andra Pradesh,Visakhapatnam,tehsil_appendix,Not trimmed,1981/Andra Pradesh/1981 Visakhapatnam.pdf,1981 Visakhapatnam.pdf,PCA-only / non-directory volume,English or bilingual,[],[],,Visual contents show a PCA-only Part-B volume with no Village/Town Directory or tehsil-level amenities appendix.,"[""manual_absent_or_ineligible""]"
Andra Pradesh,Warangal,civic_amenities,Trimmed,1981/Andra Pradesh/1981 Warangal.pdf,1981 Warangal.pdf,Village/Town Directory volume,English or bilingual,"[354, 355]","[""238"", ""239""]",output/pdf/1981_trimmed/Andra Pradesh/civic amenities/1981_Warangal_civic_amenities.pdf,Located from directory headings and continuation boundaries.,[]
Andra Pradesh,Warangal,medical_educational_amenities,Trimmed,1981/Andra Pradesh/1981 Warangal.pdf,1981 Warangal.pdf,Village/Town Directory volume,English or bilingual,"[356, 357]","[""240"", ""241""]",output/pdf/1981_trimmed/Andra Pradesh/mededu/1981_Warangal_medical_educational_amenities.pdf,Located from directory headings and continuation boundaries.,[]
Andra Pradesh,Warangal,tehsil_appendix,Trimmed,1981/Andra Pradesh/1981 Warangal.pdf,1981 Warangal.pdf,Village/Town Directory volume,English or bilingual,"[274, 275, 276, 277]","[""160"", ""161"", ""162"", ""163""]",output/pdf/1981_trimmed/Andra Pradesh/tehsil appendix/1981_Warangal_tehsil_appendix.pdf,Appendix I printed pages 160-163; source page 278 begins Appendix II.,"[""manual_verified""]"
Andra Pradesh,West Godavari,civic_amenities,Trimmed,1981/Andra Pradesh/1981 West Godavar.pdf,1981 West Godavar.pdf,Village/Town Directory volume,English or bilingual,"[294, 295]","[""206"", ""207""]",output/pdf/1981_trimmed/Andra Pradesh/civic amenities/1981_West Godavari_civic_amenities.pdf,Located from directory headings and continuation boundaries.,[]
Andra Pradesh,West Godavari,medical_educational_amenities,Trimmed,1981/Andra Pradesh/1981 West Godavar.pdf,1981 West Godavar.pdf,Village/Town Directory volume,English or bilingual,"[298, 299]","[""210"", ""211""]",output/pdf/1981_trimmed/Andra Pradesh/mededu/1981_West Godavari_medical_educational_amenities.pdf,Located from directory headings and continuation boundaries.,[]
Andra Pradesh,West Godavari,tehsil_appendix,Trimmed,1981/Andra Pradesh/1981 West Godavar.pdf,1981 West Godavar.pdf,Village/Town Directory volume,English or bilingual,"[219, 220, 221, 222]","[""132"", null, ""134"", ""135""]",output/pdf/1981_trimmed/Andra Pradesh/tehsil appendix/1981_West Godavari_tehsil_appendix.pdf,Appendix I printed pages 132-135; source page 223 begins Appendix II.,"[""manual_verified""]"
Arunachal Pradesh,East Kameng,civic_amenities,Not trimmed,1981/Arunachal Pradesh/1981 East Kameng.pdf,1981 East Kameng.pdf,Village/Town Directory volume,English or bilingual,[],[],,Contents show circlewise village/PCA material but no Town Directory Statement IV or equivalent civic amenities table.,"[""manual_absent_or_ineligible""]"
Arunachal Pradesh,East Kameng,medical_educational_amenities,Not trimmed,1981/Arunachal Pradesh/1981 East Kameng.pdf,1981 East Kameng.pdf,Village/Town Directory volume,English or bilingual,[],[],,Contents show circlewise village/PCA material but no Town Directory Statement V or equivalent medical and educational amenities table.,"[""manual_absent_or_ineligible""]"
Arunachal Pradesh,East Kameng,tehsil_appendix,Not trimmed,1981/Arunachal Pradesh/1981 East Kameng.pdf,1981 East Kameng.pdf,Village/Town Directory volume,English or bilingual,[],[],,"Contents show no circlewise educational, medical and other amenities appendix; the later appendices are village lists and administrative material.","[""manual_absent_or_ineligible""]"
Arunachal Pradesh,Lohit,civic_amenities,Trimmed,1981/Arunachal Pradesh/1981 Lohit.pdf,1981 Lohit.pdf,Village/Town Directory volume,English or bilingual,[139],"[""1979""]",output/pdf/1981_trimmed/Arunachal Pradesh/civic amenities/1981_Lohit_civic_amenities.pdf,Statement IV printed page 119; source page 140 begins Statement V.,"[""manual_verified""]"
Arunachal Pradesh,Lohit,medical_educational_amenities,Trimmed,1981/Arunachal Pradesh/1981 Lohit.pdf,1981 Lohit.pdf,Village/Town Directory volume,English or bilingual,[140],"[""120""]",output/pdf/1981_trimmed/Arunachal Pradesh/mededu/1981_Lohit_medical_educational_amenities.pdf,Statement V printed page 120; source page 141 begins Statement VI.,"[""manual_verified""]"
Arunachal Pradesh,Lohit,tehsil_appendix,Trimmed,1981/Arunachal Pradesh/1981 Lohit.pdf,1981 Lohit.pdf,Village/Town Directory volume,English or bilingual,"[118, 119, 120, 121]","[""98"", null, null, ""101""]",output/pdf/1981_trimmed/Arunachal Pradesh/tehsil appendix/1981_Lohit_tehsil_appendix.pdf,Appendix I printed pages 98-101; source page 122 begins Appendix II.,"[""manual_verified""]"
Arunachal Pradesh,Lower Subansiri,civic_amenities,Trimmed,1981/Arunachal Pradesh/1981 Lower Subansiri.pdf,1981 Lower Subansiri.pdf,Village/Town Directory volume,English or bilingual,[186],[null],output/pdf/1981_trimmed/Arunachal Pradesh/civic amenities/1981_Lower Subansiri_civic_amenities.pdf,Statement IV printed page 164; source page 187 begins Statement IV-A.,"[""manual_verified""]"
Arunachal Pradesh,Lower Subansiri,medical_educational_amenities,Trimmed,1981/Arunachal Pradesh/1981 Lower Subansiri.pdf,1981 Lower Subansiri.pdf,Village/Town Directory volume,English or bilingual,[188],[null],output/pdf/1981_trimmed/Arunachal Pradesh/mededu/1981_Lower Subansiri_medical_educational_amenities.pdf,Statement V printed page 166; source page 189 begins Statement VI.,"[""manual_verified""]"
